vehicle ID,pixel location x,pixel location y,Pixel width,Pixel length
25080,1791.46,213.032,18,21
20269,1850,112,65,92
24252,1909,638,61,92
25891,1821,113,71,92
34496,1787.5,1820.5,44,88
33184,1915,1302,41,57
31360,1915.07,1120.8,43,61
31171,1800.5,979.5,38,64
31317,1900.91,895.692,49,87
31316,1839.21,790.003,45,63
29576,1792,776.5,25,40
28870,1891.26,768.05,27,41
27665,1890.63,650.159,28,39
26503,1876.47,515.101,30,39
27478,1793.17,474.883,26,33
27440,1879.78,414.807,20,27
26229,1829.98,347.001,27,57
29497,1868,305,25,39
24689,1823.16,219.862,17,23
25080,1790.97,208.457,17,20
20269,1850,110,65,92
24252,1909,634,61,92
25891,1821,111,71,92
34496,1788.5,1801.5,42,88
35302,1932.13,1689.32,55,114
33184,1911.34,1293.69,37,57
31360,1910.41,1110.89,38,57
31171,1800.72,971.387,41,66
31317,1899.61,882.139,42,71
31316,1838.68,783.244,46,64
29576,1792,769,25,39
28870,1891,762,25,37
27665,1890.5,645,26,37
26503,1875.77,510.54,30,40
27478,1792.5,470,20,27
27440,1879.22,410.781,21,27
26229,1829.34,342.489,27,56
29497,1868,301,27,37
24689,1822.64,216.402,19,22
25080,1790.88,205.432,17,20
20269,1849,109,65,92
24252,1909,631,61,92
25891,1820,109,71,92
34496,1788.63,1782.9,46,87
35302,1931.64,1675.37,54,112
33184,1910.45,1282.51,40,60
31360,1909,1104.5,31,56
31171,1798.26,961.992,36,65
31317,1900.71,876.534,48,72
31316,1838.19,776.701,44,64
29576,1792.5,763,24,41
28870,1890.5,757,24,37
27665,1890,640,25,37
26503,1873.99,506.454,33,40
27478,1792.37,465.555,22,30
27440,1878,407,17,25
26229,1829.86,338.282,30,57
29497,1868,298.5,27,38
24689,1821.77,213.228,19,22
25080,1789.82,201.706,19,22
24252,1909,627,61,92
34496,1787,1764.5,45,84
35302,1930.11,1662.42,56,112
33184,1910.28,1274.09,37,59
31360,1907.33,1095.98,34,59
31171,1798.8,954.415,37,66
31317,1900.57,870.298,46,72
31316,1838.42,770.144,48,64
29576,1792.74,756.549,26,42
28870,1889.5,752,26,37
27665,1889.5,635.5,26,36
26503,1874.79,501.767,35,40
27478,1792,461,19,27
27440,1878,403.5,17,24
26229,1829.31,334.317,28,56
29497,1868,295,27,39
24689,1821.03,210.118,20,23
25080,1789.62,198.029,18,21
24252,1909,622,61,92
34496,1788,1746,43,83
35302,1929.82,1649.48,53,110
33184,1909,1263.5,33,52
31360,1906.5,1087.5,30,56
31171,1798.65,945.448,37,64
31317,1897.13,864.276,57,74
31316,1839.16,762.949,49,65
29576,1792.5,750,24,39
28870,1889.5,746.5,24,36
27665,1887.03,630.662,31,41
26503,1874.64,497.245,32,39
27478,1792,456.5,19,28
27440,1877.65,399.335,20,26
26229,1828.93,329.97,27,55
29497,1862.91,291.853,43,46
24689,1820.1,207.2,23,23
25080,1789.63,194.905,16,21
24252,1909,617,61,92
34496,1788.32,1728.44,45,84
35302,1929.21,1637.33,52,110
33184,1909,1254.5,33,52
31360,1906.5,1080,30,55
31171,1798.65,936.893,39,64
31317,1897.12,857.99,39,71
31316,1837.18,756.798,63,66
29576,1792,743.5,23,38
28870,1889.5,741,24,37
27665,1888,626,23,37
26503,1873.95,493.35,33,39
27478,1792,452,19,27
27440,1877.16,396.285,19,26
26229,1829,326,23,53
29497,1867,288.5,27,36
24689,1820.96,204.22,19,23
25080,1788.98,191.86,17,20
24252,1909,612,61,92
34496,1788.5,1712,42,83
35302,1928.07,1624,53,109
33184,1909,1245,33,53
31360,1907,1072,29,55
31171,1798.37,928.964,36,63
31317,1897.63,851.49,40,70
31316,1839.57,749.405,50,64
28870,1889.61,735.979,26,39
29576,1792.69,737.08,26,41
27665,1888.16,621.586,27,38
26503,1874.25,488.25,33,38
27478,1792.12,447.249,23,31
27440,1877.69,392.288,20,26
26229,1828.77,321.986,26,55
29497,1866.5,286,26,37
24689,1820.61,200.649,18,23
25080,1789.06,188.09,17,20
24252,1909,607,61,92
34496,1788.15,1694.49,49,86
35302,1927.29,1611.49,50,106
33184,1908.54,1234.45,40,56
31360,1907,1063.5,29,54
31171,1798,920.5,33,60
31317,1897.65,845.29,40,70
31316,1838.68,742.706,52,64
28870,1889.3,730.535,27,40
29576,1793,731,23,39
27665,1888.32,616.43,27,38
26503,1874.33,484.135,30,37
27478,1792,442,19,27
27440,1877,388.5,17,24
26229,1828.33,317.981,28,55
29497,1865.7,283.409,31,40
24689,1820.4,197.63,18,23
24252,1909,602,61,92
34496,1789.66,1676.39,52,84
35302,1927.68,1598.94,50,105
33184,1908,1226,31,51
31360,1906.5,1056,28,53
31171,1798.25,912.458,36,62
31317,1896.58,838.755,40,69
28870,1889,726,25,37
31316,1837.2,736.6,54,64
29576,1793,724.5,23,38
27665,1887.5,611.5,24,36
26503,1872.73,480.293,33,39
27478,1791.34,438.018,22,29
27440,1876.75,385.118,20,27
26229,1827.97,313.502,29,54
29497,1865,280,25,37
24689,1818.6,194.7,22,24
24252,1909,597,61,92
34496,1789,1659.5,41,78
35302,1927.96,1586.66,53,106
33184,1908.9,1215.86,39,53
31360,1906.5,1048.5,30,54
31171,1798.5,904.5,32,60
31317,1896.57,832.801,40,70
28870,1888.5,720,24,37
31316,1839.91,728.91,51,63
29576,1793.23,718.468,25,40
27665,1887.42,606.617,28,38
26503,1873.4,475.519,30,38
27478,1791.5,433,18,27
27440,1876.75,381.316,20,26
26229,1827.76,309.949,27,55
29497,1864,276,31,41
24689,1819.54,191.28,18,22
24252,1909,592,61,92
34496,1789,1642.5,41,76
35302,1927.07,1573.9,53,105
33184,1907.87,1206.8,37,53
31360,1906,1039.5,29,52
31171,1798.68,895.911,35,61
31317,1895.97,826.344,39,68
28870,1888.5,715,24,37
31316,1837.55,723.15,54,65
29576,1793,712.5,23,38
27665,1887.5,602,24,35
26503,1873.07,471.392,29,38
27478,1791.5,428.5,18,26
27440,1876.5,378,18,23
26229,1827.48,305.82,28,54
29497,1864,272.5,25,36
24689,1817.72,188.46,25,25
24252,1908,587,61,92
34496,1789.5,1625.5,40,76
35302,1926.68,1561.55,52,104
33184,1908.17,1196.75,35,51
31360,1906,1033,29,53
31171,1798.16,887.96,37,61
31317,1896.58,820.23,40,68
28870,1888,709.5,25,36
31316,1838.74,716.18,47,62
29576,1793.48,705.732,26,39
27665,1886.64,597.343,26,38
26503,1871.88,467.379,31,38
27478,1790,425,30,31
27440,1876.5,374,18,23
26229,1827.36,301.876,28,53
29497,1864,270.5,25,36
24689,1817.7,185.4,24,24
24252,1908,583,61,92
34496,1788.73,1609.01,44,77
35302,1926.07,1550.42,53,104
33184,1907.48,1188.61,36,52
31360,1906,1025.5,29,54
31171,1798.43,880.899,34,61
31317,1896.39,814.509,39,68
28870,1887.43,704.905,28,39
31316,1836.4,712.3,60,65
29576,1793.62,699.651,26,40
27665,1886.5,593,24,35
26503,1872.44,462.459,30,36
27478,1791,420,19,27
27440,1877,371,19,23
26229,1827.25,297.783,28,53
29497,1864,268,25,37
24689,1819.38,181.66,18,22
24252,1908,578,61,92
34496,1789,1594,39,75
35302,1925.97,1538.91,51,102
33184,1907.5,1179,32,47
31360,1905.38,1017.91,32,55
31171,1798.5,872.5,32,58
31317,1896.46,808.116,40,67
28870,1887.5,699,24,37
31316,1838.04,703.192,47,62
29576,1793,693.5,23,38
27665,1886.5,588,24,35
26503,1872.43,458.294,29,37
27478,1789.45,416.134,30,30
27440,1873.2,366.9,29,29
26229,1826.85,293.796,29,54
29497,1863.5,264.5,24,36
24689,1818.69,178.817,16,21
24252,1908,573,61,92
34496,1789.26,1577.92,45,78
35302,1925.52,1526.47,52,102
33184,1909.5,1170.5,36,46
31360,1906.05,1010.08,33,55
31171,1799.18,865.249,38,61
31317,1896.33,802.55,36,66
28870,1887.5,693.5,24,36
29576,1793,687.5,23,36
31316,1837.81,697.142,47,62
27665,1886.5,583.5,24,34
26503,1871.9,454.519,29,36
27478,1790.5,411.5,18,26
27440,1875.5,363.5,18,24
26229,1827,289.734,31,54
29497,1862.5,261,24,35
24689,1818.43,175.595,18,22
24252,1907,569,61,92
34496,1789.81,1562.05,44,77
35302,1925.56,1514.88,52,101
33184,1907,1162,33,47
31360,1905.5,1002.5,30,52
31171,1798.59,857.46,34,60
31317,1895.73,796.72,40,66
28870,1886.99,689.401,29,38
29576,1793,682,23,37
31316,1835.94,692.564,63,66
27665,1886.35,579.077,27,37
26503,1871.2,450.345,27,36
27478,1790.5,407.5,18,26
27440,1874.5,360.5,18,24
26229,1826.24,286.376,28,52
29497,1862.5,258.5,24,36
24689,1818.14,172.738,17,21
24252,1907,564,61,92
34496,1789.97,1545.98,43,75
35302,1925.1,1503.02,52,99
33184,1906.5,1153.5,32,46
31360,1905.26,995.055,31,53
31171,1798.48,849.914,34,59
31317,1895.49,790.582,40,67
28870,1886.5,684,24,35
31316,1838.82,684.358,46,60
29576,1793,675,23,37
27665,1885.5,574,24,35
26503,1871.25,446.25,28,36
27478,1790.5,402.5,18,26
26229,1826.19,282.39,27,52
29497,1862.5,255.5,24,36
24689,1818.02,169.768,17,21
24252,1907,559,61,92
34496,1790.2,1531.01,41,73
35302,1924.41,1491.82,50,98
33184,1906.5,1144,32,47
31360,1905,988.5,29,52
31171,1798,843,31,57
31317,1896.53,784.855,40,66
28870,1887,679.5,23,34
29576,1793.5,669.5,22,36
31316,1836.18,679.287,58,62
27665,1885,570.5,23,34
26503,1870.79,442.442,28,36
27478,1790.67,397.989,20,27
26229,1825.32,277.951,28,51
29497,1860.98,252.302,27,39
24689,1817.66,166.213,16,22
24252,1906,555,61,92
34496,1790.71,1514.88,40,73
35302,1923.75,1479.86,50,99
33184,1905.63,1134.23,34,48
31360,1903.41,980.417,34,54
31171,1798.5,834,30,57
31317,1895.11,777.829,39,66
28870,1886.5,673,24,35
29576,1793.87,662.594,27,38
31316,1836.03,672.151,60,63
27665,1885.5,564.5,24,34
26503,1870.76,436.924,30,37
27478,1790.18,392.915,21,27
26229,1825.82,273.721,29,53
29497,1860.79,249.634,34,42
24689,1815.5,162,22,23
24252,1906,549,61,92
36080,1865.62,2006.3,82,106
34496,1790,1499,37,69
35302,1925.9,1467.75,53,98
33184,1905.24,1125.6,34,48
31360,1904.26,972.524,31,54
31171,1798.5,826,30,55
31317,1893.27,772.17,42,67
28870,1887,668,23,35
29576,1793.86,656.646,26,38
31316,1835.6,665.849,59,62
27665,1884.36,559.376,27,36
26503,1870.01,432.642,25,34
27478,1790.19,388.462,23,28
26229,1825.76,269.854,31,51
29497,1860.6,246.535,30,39
24689,1817.06,159.341,17,20
24252,1905,544,61,92
36080,1865.44,1986.43,82,104
34496,1790.5,1484.5,34,68
35302,1925.86,1456.59,54,96
33184,1904.5,1117.5,30,46
31360,1903,965.5,27,52
31171,1797.5,818.5,30,56
31317,1891.24,766.982,59,69
28870,1886.5,663,22,35
29576,1794,650.5,23,36
31316,1836.27,659.457,56,62
27665,1884.02,555.249,25,36
26503,1869.28,428.822,26,35
27478,1790.08,384.356,22,28
26229,1825.78,265.808,31,52
29497,1859.88,243.84,37,41
24689,1816.69,156.276,16,20
24252,1905,540,61,92
36080,1865.46,1967.84,84,104
34496,1790,1469,35,67
35302,1925.52,1445.34,52,94
33184,1904.5,1109,30,45
31360,1903,958.5,27,52
31171,1798.06,811.396,35,58
31317,1893.71,761.402,37,64
28870,1885.29,658.323,27,36
29576,1794,645,23,35
31316,1836.41,653.404,60,62
27665,1884,551,23,33
26503,1869.19,424.83,26,35
27478,1789.77,380.056,21,27
26229,1825.64,262.215,31,51
29497,1859.58,240.98,36,41
24689,1814.5,153.5,22,22
24252,1905,535,61,92
36080,1863.81,1948.69,82,104
34496,1790.5,1454.5,34,68
35302,1924.87,1434.64,54,96
33184,1903.5,1101,30,45
31360,1902.5,951.5,26,50
31171,1797.7,804.027,32,57
31317,1894.13,755.371,38,64
28870,1885.5,653,22,33
29576,1794,639,23,35
31316,1836.1,647.7,59,63
27665,1883.25,546.414,25,36
26503,1869.66,420.969,28,35
27478,1788.65,376.45,26,28
26229,1825.95,258.583,33,52
29497,1859.22,238.203,33,41
24689,1813.4,150.8,24,23
24252,1905,530,61,92
36080,1863.61,1930.25,84,102
34496,1790.5,1440.5,36,66
35302,1922.61,1423.47,48,94
33184,1904,1093.5,31,44
31360,1904.12,943.113,31,51
31171,1798.1,796.511,33,56
31317,1893.98,749.415,37,64
28870,1885.72,647.96,25,35
29576,1794,633,23,35
31316,1837.28,639.272,44,58
27665,1883,542,23,33
26503,1869.63,416.673,28,36
27478,1788.66,371.862,28,27
26229,1824.32,254.256,30,51
29497,1859,234,23,35
24689,1815.5,148,14,19
24252,1904,525,61,92
36080,1864.21,1910.79,79,100
34496,1791,1426.5,35,66
35302,1922.2,1412.85,47,94
33184,1903.5,1084.5,30,44
31360,1903.43,937.152,32,52
31171,1798,789.5,29,54
31317,1892.81,743.949,36,63
28870,1885.3,642.4,32,36
29576,1794.5,627.5,22,34
31316,1835.7,634.856,58,60
27665,1883,537.5,23,32
26503,1868.18,413.422,33,36
27478,1788.41,368.034,27,28
26229,1822.73,250.837,28,50
29497,1858.5,232,24,37
24689,1813.2,144.9,24,23
24252,1904,521,61,92
36080,1863.42,1892.07,78,99
34496,1790.83,1412.15,39,67
35302,1921.62,1402.45,46,92
33184,1904.4,1076.8,38,45
31360,1903,929.5,29,48
31171,1798.24,782.411,35,56
31317,1892.71,738.427,35,62
28870,1885.48,637.835,26,35
29576,1794.5,622,22,33
31316,1837.02,627.996,43,59
27665,1882.86,533.146,26,35
26503,1868.85,408.731,28,34
27478,1787.73,364.207,28,29
26229,1822.3,246.9,27,49
29497,1854.62,228.903,41,42
24252,1904,516,61,92
36080,1863.7,1874.6,78,97
34496,1790.42,1398.05,38,67
35302,1923.11,1391.84,51,92
33184,1903,1067,45,51
31360,1901.8,922.513,34,50
31171,1797.5,775.5,30,54
31317,1892.47,733.002,36,61
28870,1885,633.5,21,32
29576,1795,616,23,33
31316,1834.39,623.896,58,61
27665,1880.84,528.527,31,36
26503,1868.49,405.147,32,35
27478,1787.9,360.3,29,28
26229,1822.19,243.434,25,48
29497,1859,226,25,35
24252,1904,512,61,92
36080,1863.9,1855.86,76,95
34496,1790.8,1384.56,39,66
35302,1920.77,1381.94,47,92
33184,1906.19,1060.23,41,44
31360,1903.52,915.637,32,50
31171,1798.22,768.455,32,56
31317,1892.92,727.486,35,62
28870,1885.35,628.377,24,34
29576,1794.6,611.03,26,35
31316,1834.3,617.6,56,60
27665,1883,524.5,25,32
26503,1867.95,401.121,31,35
27478,1789.76,355.441,21,26
26229,1821.66,239.899,26,49
29497,1852.58,223.35,40,42
24252,1904,508,61,92
36080,1863.73,1839.13,76,96
34496,1791.29,1370.66,38,65
35302,1920.44,1370.93,46,91
33184,1904,1052.5,33,40
31360,1903,908.5,29,48
31171,1797.65,761.566,32,56
31317,1893.03,721.921,37,61
28870,1884.79,623.935,24,33
29576,1795,605,23,33
31316,1835.85,610.231,45,57
27665,1882,520.5,23,32
26503,1867.89,397.551,32,36
27478,1789.55,351.545,22,26
26229,1821.29,236.591,28,50
29497,1856.45,218.676,30,38
24252,1904,503,61,92
36362,1790.5,2030,60,135
36080,1863.13,1821.65,75,95
34496,1791.16,1357.92,40,67
35302,1919.81,1360.92,46,90
33184,1904.07,1045.09,36,43
31360,1902.5,902,30,47
31171,1798.28,754.98,34,55
31317,1892.51,716.878,36,61
28870,1885,619,21,31
29576,1795.25,599.958,25,35
31316,1834.5,606.5,53,58
27665,1882,515.5,23,32
26503,1868.12,393.577,27,34
27478,1788,348,29,28
26229,1820.68,232.457,26,48
29497,1854.88,216.215,32,39
24252,1904,499,61,92
36362,1791,2008.5,57,132
36080,1862.04,1804.34,79,94
34496,1791.27,1344.08,38,65
35302,1922.11,1356.09,54,102
33184,1904.5,1037,46,47
31360,1905.5,896,36,47
31171,1798.58,747.929,36,56
31317,1892.37,711.422,36,60
28870,1885,615,21,31
29576,1795,594,21,33
31316,1835.21,600.258,56,58
27665,1881.85,511.698,26,34
26503,1867,390,31,35
27478,1789.24,343.891,19,25
26229,1820.56,229.396,26,48
29497,1856.5,214.5,22,34
24252,1904,495,61,92
36362,1791,1988,57,127
36080,1862.9,1787.35,75,91
34496,1791.5,1331,32,61
35302,1919.37,1340.53,46,89
33184,1904,1029,31,39
31360,1901.47,889.069,34,49
31171,1798.16,741.405,31,54
31317,1892.09,706.361,37,61
28870,1883.7,610.1,31,35
29576,1795,589.5,21,34
31316,1834.55,595.085,54,58
27665,1880.55,506.65,32,37
26503,1866.97,386.575,31,34
27478,1788.8,339.4,24,26
26229,1820.57,225.786,28,48
29497,1855.5,211.5,22,34
24252,1903,491,61,92
36362,1791.44,1967.91,66,133
36080,1862.27,1769.48,76,92
35302,1919.21,1330.88,45,88
34496,1792,1319,31,61
33184,1902.5,1021,28,39
31360,1902,882.5,29,46
31171,1798.67,734.428,36,56
31317,1891.96,701.412,35,60
28870,1884.55,605.858,24,33
29576,1794.5,583.5,22,32
31316,1834.52,589.927,56,58
27665,1881.22,503.19,27,35
26503,1866.65,382.45,30,34
27478,1789.29,336.347,19,26
26229,1820.36,222.467,28,48
29497,1855.87,209.91,29,37
24252,1903,487,61,92
36362,1792.32,1946.35,67,130
36080,1854.5,1749,42,81
35302,1918.45,1320.5,44,86
34496,1791.5,1305.5,32,58
33184,1902.17,1013.34,31,40
31360,1902,876.5,29,46
31171,1798.41,727.553,35,54
31317,1892.13,695.766,37,60
28870,1884.49,600.852,24,33
29576,1795.16,577.973,28,35
31316,1834.55,584.359,56,58
27665,1881,498.5,23,32
26503,1866.17,379.123,29,33
27478,1789.11,331.77,20,25
26229,1819.92,219.339,27,48
29497,1852.3,206.1,36,41
24252,1902,482,61,92
36362,1795.54,1926.64,74,130
36080,1862.21,1738.61,75,86
35302,1918.17,1310.99,45,87
34496,1792,1293,31,59
33184,1902.88,1006.16,35,41
31360,1900.75,869.985,33,47
31171,1799.08,720.99,37,55
31317,1891.71,690.52,36,59
28870,1884,596.5,21,30
29576,1794.96,573.653,27,36
31316,1835.56,576.789,42,55
27665,1880.64,494.82,26,33
26503,1865.83,375.252,27,33
27478,1789.14,327.936,21,25
26229,1819.23,215.461,26,48
29497,1855.5,203.5,24,34
24252,1901,478,61,92
36362,1791.86,1906.28,62,126
36080,1861.84,1721,75,88
35302,1918.6,1308.28,56,104
34496,1792,1280.5,31,58
33184,1901.62,998.632,32,40
31360,1899.27,863.622,38,50
31171,1798.57,714.811,36,53
31317,1891.29,685.861,36,59
28870,1883.59,591.853,29,34
29576,1795,568.5,21,32
31316,1835.46,571.78,42,55
27665,1880,491,23,31
26503,1866.68,371.571,28,34
27478,1789,324.5,17,24
26229,1818.05,212.041,25,47
29497,1856.02,202.412,29,38
24252,1900,474,61,92
36362,1793.37,1885.46,63,125
36080,1861.29,1703.85,73,88
35302,1917.85,1291.92,45,85
34496,1792,1268,31,57
33184,1901.03,991.71,35,40
31360,1899,857.342,37,50
31171,1798.42,707.919,35,53
31317,1891.12,680.809,35,59
28870,1883.53,587.421,24,32
29576,1794.5,562.5,22,32
31316,1834.75,565.826,46,55
27665,1877.74,486.076,32,36
26503,1866.5,367.5,26,32
27478,1789.5,320.5,16,22
26229,1818.04,208.455,23,46
29497,1856.11,198.874,27,37
24252,1900,470,61,92
36362,1793.97,1866.46,65,126
36080,1861.23,1689.93,74,85
35302,1917.25,1282.38,43,84
34496,1792,1256,31,57
33184,1901,984,27,37
31360,1899,851,27,47
31171,1798.51,701.465,32,52
31317,1890.54,675.384,38,60
28870,1882.95,582.569,25,32
29576,1795,557.5,21,32
31316,1834.95,560.058,37,53
27665,1878.79,481.774,29,35
26503,1865.35,364.05,28,33
27478,1788.5,316.5,16,22
26229,1817.14,204.936,26,47
29497,1856.43,195.411,28,36
24252,1899,465,61,92
36362,1794,1848.5,57,120
36080,1860.49,1673.72,72,86
35302,1916.68,1273.77,44,86
34496,1791,1244.5,33,56
33184,1901,977,27,37
31360,1897.8,845.547,33,50
31171,1798,695.5,29,50
31317,1890.08,670.844,36,59
28870,1882.72,578.934,24,31
29576,1794.65,552.485,25,34
31316,1835.35,555.331,41,54
27665,1878.5,478,26,34
26503,1864.92,360.819,29,33
27478,1786.8,312.9,24,25
26229,1816.71,201.799,26,47
29497,1856.5,193,26,33
24252,1899,461,61,92
36362,1793.5,1828,54,117
36080,1859.59,1661.26,71,79
35302,1916.34,1263.76,45,84
34496,1791,1233,31,55
33184,1901,970.5,27,36
31171,1798,689,29,49
31317,1891,666.5,35,56
28870,1882.18,574.206,28,33
29576,1795,547.5,21,32
31316,1836.62,549.471,48,55
27665,1877.82,473.623,29,36
26503,1864.85,357.05,29,33
27478,1786,309.5,25,26
26229,1816.48,198.802,26,46
29497,1850.75,191.75,41,41
24252,1899,456,61,92
31360,1898,840,33,50
36362,1792,1809.5,55,114
36080,1861.04,1643.31,65,80
35302,1915.35,1254.87,46,85
34496,1791.5,1220.5,30,56
33184,1900.58,962.91,31,37
31171,1798.32,682.513,32,52
31317,1890.12,660.825,37,59
28870,1882.29,569.547,27,32
29576,1795.46,541.936,24,33
31316,1834.1,546.3,55,58
27665,1877.65,469.892,26,33
26503,1864.03,353.68,29,33
27478,1785.91,306.035,23,25
26229,1816.14,195.262,27,47
29497,1854.37,186.39,36,38
24252,1899,452,61,92
31360,1900,833,33,50
36362,1792.53,1791.36,62,120
36080,1860.64,1626.54,62,84
35302,1915.13,1245.59,43,85
34496,1791.85,1209.09,33,57
33184,1899.99,955.951,31,39
31171,1798,676,29,49
31317,1890.35,656.324,38,59
28870,1881.75,565.641,29,32
29576,1795,537,21,31
31316,1832.83,541.472,54,56
27665,1877.07,466.286,24,33
26503,1864.05,350.15,29,33
27478,1787,302,15,23
26229,1814.38,192.423,30,48
29497,1850.77,187.049,41,41
24252,1899,448,61,92
31360,1900,827,33,50
36362,1794.65,1766.4,62,119
36080,1858.14,1605.68,61,82
35302,1911.5,1227.5,38,78
34496,1789,1191,29,53
33184,1896.3,941.057,38,39
31171,1793.37,663.213,35,51
31317,1883.87,643.946,37,58
28870,1874.95,554.35,29,33
29576,1788.5,526,20,31
31316,1828.05,526.838,41,51
27665,1869.88,455.296,24,32
26503,1855.5,339.683,28,32
27478,1779,291.5,15,22
29497,1842,178.5,42,42
26229,1806.31,182.069,26,46
24252,1892,437,61,92
31360,1895,814,33,50
36362,1793.13,1748.68,63,115
36080,1858.35,1591.33,69,76
35302,1911.5,1219,38,79
34496,1789,1179.5,29,54
33184,1896.03,934.24,39,42
31171,1792.69,656.916,30,51
31317,1882.68,639.486,36,58
28870,1875.05,549.995,23,31
29576,1788.5,521,20,31
31316,1826.7,524.144,52,55
27665,1869.61,451.274,24,32
26503,1855.85,336.412,25,32
27478,1777.8,288.1,25,25
29497,1839.43,174.262,38,40
26229,1804.42,179.115,30,47
24252,1892,433,61,92
31360,1895,808,33,50
36362,1792.7,1729.57,60,114
36080,1858.24,1576.21,71,81
35302,1912.27,1210.73,44,82
34496,1789,1168.5,29,54
